,ID,H,LAT,LON,Error_H(km),Error_LAT(km),Error_LON(km),xEast,yNorth,zUp
0,0.0,51.25719614687074,0.011987910697919716,-147.80582337888634,1.25719614687074,0.21319198772927078,0.3635136169464299,219.481624099042,374.2380811008857,1257.1435302127638
1,1.0,50.376854728484155,0.0028181686164249946,-147.2849965132703,0.3768547284841546,0.056871846120641376,0.08548663786061977,58.520876044620024,87.96539366600543,376.8516065625603
2,2.0,50.61151044053751,0.0051125124224089815,-146.75266345934298,0.6115104405375078,0.022000823589640908,0.15508915243337318,22.641720766025628,159.6070416999812,611.5031735147236
3,3.0,50.56993958940839,0.040775313885443,-146.24000636275198,0.5699395894083921,0.49576745593986554,1.2365351016542487,510.1974627313321,1272.5264946078903,569.413958306357
4,4.0,50.31964635688162,0.0070309056303228465,-145.70568305051785,0.3196463568816199,0.3565738095076912,0.21332190862910186,366.90111393976576,219.50036602785767,319.5952311924922
5,5.0,50.830462298696155,0.004302140426099471,-145.21381351403127,0.8304622986961547,1.5046905585475663,0.13060692846663477,1548.7125297435573,134.42816855983804,829.786607864624
6,6.0,52.54759217176682,0.029363525312484928,-144.54299202882868,2.547592171766823,2.7735850190642104,0.8905824078414087,2857.4703959360268,917.518142678537,2545.0761811576426
7,7.0,50.17017968277034,0.0010964732623117612,-144.11814411476024,0.170179682770339,0.4068518725559202,0.033461006416758955,418.6003615455648,34.42741709875094,170.1303388331712
8,8.0,50.284368182691615,0.0009531336444914715,-143.58843479869023,0.28436818269161535,0.40753972531382704,0.0291447923063548,419.33486219346094,29.988505407832964,284.31874974060366
9,9.0,50.60219199633527,0.00324673453945592,-143.0513146123158,0.6021919963352715,0.18353548423304855,0.09872477932792878,188.88099860785965,101.60038212050131,602.1791332011054
10,10.0,50.18953273219559,-0.0007843152043780132,-142.52479898641806,0.18953273219558753,0.2810667232312111,0.023479831281101416,289.1861000401816,24.157865788996926,189.50917751108088
11,11.0,50.80732591023497,0.008154196865778562,-141.98295757997155,0.8073259102349724,0.08610072852363558,0.24756580249274623,88.61859784087619,254.80568940718481,807.3055605056126
12,12.0,50.80732591023497,0.008154196865778562,-141.98295757997155,0.8073259102349724,0.08610072852363558,0.24756580249274623,88.61859784087619,254.80568940718481,807.3055605056126
13,13.0,18.33396895155777,-1.5319778967521545,-141.62241357287223,31.66603104844223,21.107495134647454,46.45433872506199,21322.083842779604,46938.95600950904,32423.113299722743
14,14.0,18.33396895155777,-1.5319778967521545,-141.62241357287223,31.66603104844223,21.107495134647454,46.45433872506199,21322.083842779604,46938.95600950904,32423.113299722743
15,15.0,18.33396895155777,-1.5319778967521545,-141.62241357287223,31.66603104844223,21.107495134647454,46.45433872506199,21322.083842779604,46938.95600950904,32423.113299722743
16,16.0,18.33396895155777,-1.5319778967521545,-141.62241357287223,31.66603104844223,21.107495134647454,46.45433872506199,21322.083842779604,46938.95600950904,32423.113299722743
17,17.0,18.33396895155777,-1.5319778967521545,-141.62241357287223,31.66603104844223,21.107495134647454,46.45433872506199,21322.083842779604,46938.95600950904,32423.113299722743
18,18.0,50.83213017845982,0.002083973533622626,-138.27975172279082,0.8321301784598205,0.06309448632161478,0.0637085566919025,64.94047863422867,65.57293073485855,832.1277970518915
19,19.0,50.83213017845982,0.002083973533622626,-138.27975172279082,0.8321301784598205,0.06309448632161478,0.0637085566919025,64.94047863422867,65.57293073485855,832.1277970518915
20,20.0,50.83213017845982,0.002083973533622626,-138.27975172279082,0.8321301784598205,0.06309448632161478,0.0637085566919025,64.94047863422867,65.57293073485855,832.1277970518915
21,21.0,50.631584335020975,0.008382232389183427,-136.69184010662462,0.6315843350209747,0.10210195409434343,0.25478383708234775,105.07742413145047,262.2092756253377,631.5620214572779
22,22.0,51.00178020866605,0.008235071348711216,-136.12231205614358,1.001780208666048,1.1046476301395016,0.25035174463375065,1137.0747293283903,257.7013904039637,1001.4001629623772
23,23.0,48.72993203675611,0.22485963262194067,-135.43773717866938,1.2700679632438892,5.8000024644735895,6.819164549949952,5962.6217261611,7010.408408933026,1293.7782311895055
24,24.0,50.14751053642872,0.011801229185721906,-135.08059754371928,0.1475105364287188,0.5663933751825718,0.35855024509410105,582.7414690817125,368.89983309145487,147.37748421427742
25,25.0,50.609350610475154,0.0007187535422770316,-134.5595204887525,0.609350610475154,0.30394644403866283,0.022522775941244758,312.80020790314006,23.17943653357601,609.323099088874
26,26.0,50.28292826608941,0.0007670703939771852,-134.0321840520041,0.2829282660894066,0.23127461674651173,0.024018228117164326,237.96804583830453,24.713962179088483,282.91225666722596
27,27.0,49.86909162562059,0.0029773719588502834,-133.50307634213823,0.13090837437940905,0.21234404824261816,0.0910723003622814,218.43901965942325,93.68701015770405,130.92417858689865
28,28.0,49.86909162562059,0.0029773719588502834,-133.50307634213823,0.13090837437940905,0.21234404824261816,0.0910723003622814,218.43901965942325,93.68701015770405,130.92417858689865
29,29.0,49.86909162562059,0.0029773719588502834,-133.50307634213823,0.13090837437940905,0.21234404824261816,0.0910723003622814,218.43901965942325,93.68701015770405,130.92417858689865
30,30.0,49.86909162562059,0.0029773719588502834,-133.50307634213823,0.13090837437940905,0.21234404824261816,0.0910723003622814,218.43901965942325,93.68701015770405,130.92417858689865
31,31.0,49.86909162562059,0.0029773719588502834,-133.50307634213823,0.13090837437940905,0.21234404824261816,0.0910723003622814,218.43901965942325,93.68701015770405,130.92417858689865
32,32.0,49.86909162562059,0.0029773719588502834,-133.50307634213823,0.13090837437940905,0.21234404824261816,0.0910723003622814,218.43901965942325,93.68701015770405,130.92417858689865
33,33.0,49.86909162562059,0.0029773719588502834,-133.50307634213823,0.13090837437940905,0.21234404824261816,0.0910723003622814,218.43901965942325,93.68701015770405,130.92417858689865
34,34.0,51.01653311576618,0.014536743516119582,-129.80555437979345,1.0165331157661797,0.10923622483762979,0.4417731148788498,112.44380344099471,454.7459956130282,1016.4717662931016
35,35.0,51.01653311576618,0.014536743516119582,-129.80555437979345,1.0165331157661797,0.10923622483762979,0.4417731148788498,112.44380344099471,454.7459956130282,1016.4717662931016
36,36.0,51.827630111716644,0.003073581553779681,-128.7727365950041,1.827630111716644,0.9172690694972984,0.09423228442688421,944.6316822759653,97.04411781260825,1827.378118492228
37,37.0,51.471297723394976,-0.006581454520718218,-128.2336485537792,1.4712977233949758,0.633562552852154,0.19851043446749606,652.3321247356175,204.39054433498407,1471.167106658105
38,38.0,50.48638114310978,-0.002079195577861404,-127.68461114817012,0.48638114310978153,0.04818829683862689,0.06195653549256395,49.588580396824455,63.75602475106519,486.3793186172059
39,39.0,52.137197962865784,0.013583268512355185,-127.15802229861222,2.137197962865784,0.14349914913065648,0.41301217497115544,147.80537454799958,425.4070533098041,2137.14129547055
40,40.0,51.78723530671961,0.0031575199960111,-126.62275506086974,1.7872353067196087,0.0243478046163504,0.09689887262642134,25.07354734583589,99.78809684352804,1787.2323483477971
41,41.0,50.33215274455729,0.0036922119647481897,-126.08841924516476,0.33215274455729116,0.1639205981759481,0.11314284791383863,168.66934661704727,116.42152809067946,332.14099696463813
42,42.0,50.06253463111002,0.007866732173685276,-125.558603237367,0.06253463111001878,0.16646799606600007,0.23975861041255575,171.2647075641069,246.6681423662931,62.509406443948706
43,43.0,49.997444404998554,0.0018758091776997312,-125.03478338032387,0.00255559500144642,0.012838309923285905,0.05809375304119062,13.20776006466457,59.76650405894977,2.556642995337278
44,44.0,49.997444404998554,0.0018758091776997312,-125.03478338032387,0.00255559500144642,0.012838309923285905,0.05809375304119062,13.20776006466457,59.76650405894977,2.556642995337278
45,45.0,49.71914536716314,-0.007176015195004789,-123.98110119544921,0.2808546328368635,0.18816231605679137,0.2163272426893373,193.54695186300447,222.51684857650795,280.8789665890315
46,46.0,49.88879136548709,0.0026437832911909466,-123.44897223033821,0.11120863451291285,0.11550862639214664,0.08147227125253273,118.82541319610812,83.81276792428876,111.21454958500469
47,47.0,50.01666910794432,-0.002965876045694003,-122.91986109627452,0.016669107944316863,0.13433536174450636,0.08860107122950744,138.20263858310827,91.15066378510946,16.661440842942227
48,48.0,50.15993709560729,-0.007848203170542571,-122.38955597299608,0.1599370956072903,0.11698666708682881,0.23661926417119666,120.36415168605535,243.449525106208,159.91646532369197
49,49.0,49.95340501572663,0.004452395187475839,-121.8678941841343,0.04659498427336928,0.36170250742831966,0.13637609026571332,372.1021075355622,140.29825011621702,46.63922378145445
50,50.0,50.06433287965443,-0.008846898500634501,-121.3365599375428,0.06433287965442958,0.31311702256784796,0.26687272928211175,322.1396915826836,274.5617186356017,64.28276432140645
51,51.0,50.05241293165884,0.005188215905453919,-120.79354940482341,0.052412931658842865,0.08950225485018827,0.15874928644716021,92.08070718642767,163.32381166763247,52.403098347906656
52,52.0,50.08238692320089,0.0024293220316031834,-120.26785833412154,0.08238692320089314,0.033032260296591884,0.07512070407776925,33.98444999620362,77.28731065363428,82.38492930966511
53,53.0,49.92511286105066,0.0145185510218816,-119.74272132458506,0.07488713894934307,0.1723980896677761,0.44173695445819267,177.3520344617599,454.43169337132616,74.95370793152152
54,54.0,50.88910433537363,-0.008706890807724006,-119.19225071409491,0.8891043353736308,0.4564660635351639,0.2625362568966376,469.83611666897343,270.22484482868106,889.0221987384658
55,55.0,50.868789429525094,0.0003668759617941384,-118.67769459937305,0.8687894295250942,0.0037176237509927395,0.01264107587288801,3.826470891502254,13.012411943263452,868.789378097039
56,56.0,50.03162175368985,0.009111826336422898,-118.15172722283903,0.031621753689847765,0.11790394367532397,0.27784759387497737,121.29920250355401,285.84997048488174,31.594781191761736
57,57.0,50.487286216584124,0.017032163846426623,-117.62223224075207,0.4872862165841241,0.12509112090870406,0.5180490870187799,128.72615092580625,533.1043919475234,487.20210351664093
58,58.0,50.50486196823227,0.015650759892332177,-117.11464443185959,0.5048619682322695,0.7966075110719839,0.47619061419189257,819.764210366039,490.0343926681665,504.60688031236134
59,59.0,50.20830202727246,0.01989499994860328,-116.54354589028928,0.2083020272724596,0.45776462479930774,0.6048901927024131,470.9933146457646,622.3719113565684,208.13163761967576
60,60.0,50.20830202727246,0.01989499994860328,-116.54354589028928,0.2083020272724596,0.45776462479930774,0.6048901927024131,470.9933146457646,622.3719113565684,208.13163761967576
61,61.0,50.20830202727246,0.01989499994860328,-116.54354589028928,0.2083020272724596,0.45776462479930774,0.6048901927024131,470.9933146457646,622.3719113565684,208.13163761967576
62,62.0,50.20830202727246,0.01989499994860328,-116.54354589028928,0.2083020272724596,0.45776462479930774,0.6048901927024131,470.9933146457646,622.3719113565684,208.13163761967576
63,63.0,50.20830202727246,0.01989499994860328,-116.54354589028928,0.2083020272724596,0.45776462479930774,0.6048901927024131,470.9933146457646,622.3719113565684,208.13163761967576
64,64.0,50.20830202727246,0.01989499994860328,-116.54354589028928,0.2083020272724596,0.45776462479930774,0.6048901927024131,470.9933146457646,622.3719113565684,208.13163761967576
65,65.0,50.20830202727246,0.01989499994860328,-116.54354589028928,0.2083020272724596,0.45776462479930774,0.6048901927024131,470.9933146457646,622.3719113565684,208.13163761967576
66,66.0,49.94646276038472,0.876817412567591,-112.96101902703097,0.053537239615280896,3.350852334940223,26.589800413607712,3446.7762541415605,27353.13280799582,266.176281517678
67,67.0,49.94646276038472,0.876817412567591,-112.96101902703097,0.053537239615280896,3.350852334940223,26.589800413607712,3446.7762541415605,27353.13280799582,266.176281517678
68,68.0,49.94646276038472,0.876817412567591,-112.96101902703097,0.053537239615280896,3.350852334940223,26.589800413607712,3446.7762541415605,27353.13280799582,266.176281517678
69,69.0,49.94646276038472,0.876817412567591,-112.96101902703097,0.053537239615280896,3.350852334940223,26.589800413607712,3446.7762541415605,27353.13280799582,266.176281517678
70,70.0,49.94646276038472,0.876817412567591,-112.96101902703097,0.053537239615280896,3.350852334940223,26.589800413607712,3446.7762541415605,27353.13280799582,266.176281517678
71,71.0,50.328091751500786,-0.00037725673937073653,-110.19554341641468,0.32809175150078573,0.1913277140881323,0.009589963931937754,196.86999453562834,9.866270176221683,328.08088430829
72,72.0,50.504453131079735,0.004102231334175366,-109.67747673658607,0.5044531310797353,0.16240387727921984,0.12627344599342316,167.12479234905595,129.94560192670122,504.44059792517544
73,73.0,49.65906204439248,-0.01664475466974191,-109.11349326726545,0.34093795560752227,0.8761851061212464,0.5028446808482852,901.2285032116218,517.2156665105282,341.24005153309605
74,74.0,49.265640575888156,-0.010552288253306638,-108.61352277652077,0.7343594241118439,0.02628356817861753,0.318070363404932,27.028863461932076,327.08801159708526,734.3895691304149
75,75.0,49.57467179149976,-0.013690152053687158,-108.07662000910032,0.42532820850023967,0.19115812512168742,0.41322090700712394,196.61259206800767,425.0101373760381,425.3895667968163
76,76.0,49.57467179149976,-0.013690152053687158,-108.07662000910032,0.42532820850023967,0.19115812512168742,0.41322090700712394,196.61259206800767,425.0101373760381,425.3895667968163
77,77.0,48.26955985551913,-0.012648108376741943,-107.03276606404863,1.7304401444808732,0.28222136456653407,0.38159232808342086,290.06221097782645,392.19240335029957,1730.5067727664537
78,78.0,48.26955985551913,-0.012648108376741943,-107.03276606404863,1.7304401444808732,0.28222136456653407,0.38159232808342086,290.06221097782645,392.19240335029957,1730.5067727664537
79,79.0,48.26955985551913,-0.012648108376741943,-107.03276606404863,1.7304401444808732,0.28222136456653407,0.38159232808342086,290.06221097782645,392.19240335029957,1730.5067727664537
80,80.0,48.26955985551913,-0.012648108376741943,-107.03276606404863,1.7304401444808732,0.28222136456653407,0.38159232808342086,290.06221097782645,392.19240335029957,1730.5067727664537
81,81.0,50.37421493550465,0.02074596666063157,-104.89120694931535,0.37421493550464646,0.4039692112793493,0.6310885580660472,415.68187274205576,649.387952680022,374.04866896368554
82,82.0,50.37421493550465,0.02074596666063157,-104.89120694931535,0.37421493550464646,0.4039692112793493,0.6310885580660472,415.68187274205576,649.387952680022,374.04866896368554
83,83.0,50.37421493550465,0.02074596666063157,-104.89120694931535,0.37421493550464646,0.4039692112793493,0.6310885580660472,415.68187274205576,649.387952680022,374.04866896368554
84,84.0,50.37421493550465,0.02074596666063157,-104.89120694931535,0.37421493550464646,0.4039692112793493,0.6310885580660472,415.68187274205576,649.387952680022,374.04866896368554
85,85.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
86,86.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
87,87.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
88,88.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
89,89.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
90,90.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
91,91.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
92,92.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
93,93.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
94,94.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
95,95.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
96,96.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
97,97.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
98,98.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
99,99.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
100,100.0,49.332166931805766,0.06713188973362959,-102.80975516772925,0.6678330681942342,0.7324656156080867,2.0377258048570552,753.2628867828137,2095.586678503897,669.2207645596923
101,101.0,47.915389558575576,0.03847861438236202,-94.24390877370217,2.0846104414244238,2.0004989362904078,1.1689837889826205,2055.669358328687,1201.2246148116603,2086.1980363711455
102,102.0,48.356360825256225,0.031943093639667915,-93.74998231290049,1.6436391747437753,0.9147550240540872,0.9708049032976095,940.2148460128296,997.8266361462723,1644.1654667851558
103,103.0,48.356360825256225,0.031943093639667915,-93.74998231290049,1.6436391747437753,0.9147550240540872,0.9708049032976095,940.2148460128296,997.8266361462723,1644.1654667851558
104,104.0,48.356360825256225,0.031943093639667915,-93.74998231290049,1.6436391747437753,0.9147550240540872,0.9708049032976095,940.2148460128296,997.8266361462723,1644.1654667851558
105,105.0,49.98901878664549,-0.259645627274773,-92.10704913178363,0.010981213354511965,2.544216074516223,7.871142060720508,2617.391247813725,8097.583576308673,31.240383264808383
106,106.0,8.691161255361873,1.4799562447365757,-92.10704105346139,41.30883874463812,13.518818353923894,44.879415102786055,13581.77562348675,45098.90552692435,41944.194869432285
107,107.0,8.691161255361873,1.4799562447365757,-92.10704105346139,41.30883874463812,13.518818353923894,44.879415102786055,13581.77562348675,45098.90552692435,41944.194869432285
108,108.0,8.691161255361873,1.4799562447365757,-92.10704105346139,41.30883874463812,13.518818353923894,44.879415102786055,13581.77562348675,45098.90552692435,41944.194869432285
109,109.0,50.24367074358885,-0.0006782989981668467,-90.0699432461882,0.24367074358885077,0.06303478028079179,0.01838501698322406,64.85767582107412,18.91493152932793,243.66946694660416
110,110.0,50.24367074358885,-0.0006782989981668467,-90.0699432461882,0.24367074358885077,0.06303478028079179,0.01838501698322406,64.85767582107412,18.91493152932793,243.66946694660416
111,111.0,50.24367074358885,-0.0006782989981668467,-90.0699432461882,0.24367074358885077,0.06303478028079179,0.01838501698322406,64.85767582107412,18.91493152932793,243.66946694660416
112,112.0,50.61396190280469,-0.017677034026282835,-88.48753874822431,0.6139619028046894,0.14293663921679717,0.5338436160080496,147.10066428876334,549.3937876591899,613.8714465526085
113,113.0,36.35404699563898,-0.3147413803952165,-88.0320932438251,13.645953004361019,2.3955824004523034,9.541829889474142,2445.6708413969027,9741.436195942979,13674.389226423335
114,114.0,50.11857660444339,-0.0016712899840376286,-87.41761912811133,0.11857660444339047,0.17408247002047803,0.04849583061580544,179.10420649675413,49.8930245841334,118.56693522628413
115,115.0,51.503930132934734,0.8184589295645588,-87.26475009569263,1.5039301329347339,11.253665357832261,24.820600210190932,11586.00867289182,25555.520847854805,1283.860018930507
116,116.0,49.24756192080144,0.015306638838598277,-86.36540352788383,0.7524380791985621,0.04574361964593203,0.4663015311988266,47.04024610809019,479.520834914919,752.5030476243487
117,117.0,53.46012026715134,0.023488103492755652,-85.85249997477102,3.460120267151339,0.5560385117003478,0.7143909508896337,573.1478619007374,736.3746073026588,3459.87715951494
118,118.0,53.46012026715134,0.023488103492755652,-85.85249997477102,3.460120267151339,0.5560385117003478,0.7143909508896337,573.1478619007374,736.3746073026588,3459.87715951494
119,119.0,53.46012026715134,0.023488103492755652,-85.85249997477102,3.460120267151339,0.5560385117003478,0.7143909508896337,573.1478619007374,736.3746073026588,3459.87715951494
120,120.0,53.46012026715134,0.023488103492755652,-85.85249997477102,3.460120267151339,0.5560385117003478,0.7143909508896337,573.1478619007374,736.3746073026588,3459.87715951494
121,121.0,53.46012026715134,0.023488103492755652,-85.85249997477102,3.460120267151339,0.5560385117003478,0.7143909508896337,573.1478619007374,736.3746073026588,3459.87715951494
122,122.0,53.46012026715134,0.023488103492755652,-85.85249997477102,3.460120267151339,0.5560385117003478,0.7143909508896337,573.1478619007374,736.3746073026588,3459.87715951494
123,123.0,53.46012026715134,0.023488103492755652,-85.85249997477102,3.460120267151339,0.5560385117003478,0.7143909508896337,573.1478619007374,736.3746073026588,3459.87715951494
124,124.0,48.6523578010265,-0.03560753825570016,-82.11866192081307,1.347642198973503,0.22360678724074287,1.077647549089638,229.86839607720304,1107.823122319939,1348.0005634453883
125,125.0,48.414275771685574,0.01851184268571288,-81.57139524167657,1.585724228314426,0.7553170072719454,0.5634334039348664,776.3645570549631,579.135678617267,1585.9868922973162
126,126.0,51.06861850789467,-0.03567699395751022,-81.00249780990268,1.0686185078946693,1.942913796114116,1.0797536786745798,2000.0224213818144,1111.489880414686,1067.154824025113
127,127.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
128,128.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
129,129.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
130,130.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
131,131.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
132,132.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
133,133.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
134,134.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
135,135.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
136,136.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
137,137.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
138,138.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
139,139.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
140,140.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
141,141.0,49.57696006935271,0.01703511272657639,-80.55143524053129,0.42303993064729184,0.442606916505482,0.5186236805517066,455.2367437835761,533.424336119388,423.1775318238431
142,142.0,50.58036489626708,0.0040802672234517695,-72.59069560607955,0.5803648962670778,0.004772711004752505,0.1255467738663484,4.911657384895165,129.20324279284915,580.3602213766076
143,143.0,50.65070677294432,0.0007088785065117453,-72.06292909870743,0.6507067729443179,0.054857934057584185,0.023284649036128202,56.45721638113099,23.964912154073758,650.7057210538325
144,144.0,50.72521735874872,-0.007868747877207167,-71.538943881747,0.7252173587487221,0.22911964997757617,0.23681772160481046,235.8090358389699,243.7304209866703,725.1851990528356
145,145.0,50.61768645459737,-0.001992774379616369,-71.0017860447715,0.6176864545973686,0.003943393176882351,0.05866884150477357,4.058280616073375,60.376691310194275,617.6854305615989
146,146.0,50.4344539298475,-0.0012967144451039982,-70.47454825281488,0.43445392984749986,0.07960646105759839,0.03759229554476856,81.91733265129417,38.682157755505955,434.4516346492863
147,147.0,50.31027420767538,-0.003858853121308203,-69.94063262021993,0.31027420767537706,0.04725529616523442,0.11531524780899927,48.62367806015267,118.6530881208271,310.2696087351353
148,148.0,50.00366166417254,-0.002308040340292324,-69.41145859880291,0.0036616641725402133,0.030305192713727395,0.06831973175842915,31.177398628547245,70.28468015975822,3.6600103329348643
149,149.0,50.35350540682754,-0.0016397896139720522,-68.85229956046646,0.35350540682753717,0.9226315881347983,0.04805613081302713,949.3713466595317,49.4475545978969,353.2526451323345
150,150.0,50.020712155222164,0.00397152254862305,-68.36067787666877,0.02071215522216363,0.23300088484331885,0.12206733088221206,239.70910859444598,125.58303683530156,20.69167005377892
151,151.0,50.07199759771042,0.04223833337392528,-67.76422719863237,0.07199759771042125,1.7901026457403713,1.2824149218020642,1841.6927112216565,1319.3753901201972,70.56188791621875
152,152.0,49.906286992458696,0.0005898469394377918,-67.28170435176878,0.09371300754130374,0.3585629519577612,0.01946294966324001,368.8625611442937,20.023287798090212,93.75118244034854
153,153.0,50.40941790968779,0.0052211990044394516,-66.76620875635733,0.40941790968778946,0.07316285651141752,0.1598707379174695,75.28562411077162,164.51051917497668,409.40875568396626
154,154.0,50.109952696463544,0.00040257612541478216,-66.24377113434123,0.10995269646354444,0.29435283624331327,0.013723624444556264,302.84253589360674,14.12066208397449,109.92698668685557
155,155.0,50.109952696463544,0.00040257612541478216,-66.24377113434123,0.10995269646354444,0.29435283624331327,0.013723624444556264,302.84253589360674,14.12066208397449,109.92698668685557
