,ID,H,LAT,LON,Error_H(km),Error_LAT(km),Error_LON(km)
47,47.0,50.01666910794432,-0.002965876045694003,-122.92113126295888,0.016669107944316863,0.17285107121155513,0.08860107122950744
48,48.0,50.15993709560729,-0.007848203170542571,-122.38955597299608,0.1599370956072903,0.11698666708682881,0.23661926417119666
49,49.0,49.95340501572663,0.004452395187475839,-121.8678941841343,0.04659498427336928,0.36170250742831966,0.13637609026571332
50,50.0,50.09778717795131,-0.011899072784501944,-121.3113096616065,0.09778717795131087,0.45255594295508056,0.3594248796474017
51,51.0,50.05241293165884,0.005188215905453919,-120.79354940482341,0.052412931658842865,0.08950225485018827,0.15874928644716021
52,52.0,50.07626828131046,0.00245354933119314,-120.26725523359072,0.07626828131046182,0.014744231559411129,0.07585535697306635
53,53.0,49.94389458512644,0.015929900467653257,-119.73923222676012,0.05610541487355647,0.06659695365800285,0.48453379827325577
54,54.0,50.99840298703514,-0.0020604756570302483,-119.19260410231043,0.9984029870351421,0.44575014884032743,0.060994681217774536
55,55.0,50.868789429525094,0.0003668759617941384,-118.67769459937305,0.8687894295250942,0.0037176237509927395,0.01264107587288801
56,56.0,50.23991218238714,0.009618920919697639,-118.1530232451831,0.23991218238713685,0.15720368337234553,0.2932244006218054
57,57.0,50.407772375334105,0.015391076743129476,-117.62378902580238,0.4077723753341047,0.17229805952438473,0.4682858277089482
58,58.0,50.50486196823227,0.015650759892332177,-117.11464443185959,0.5048619682322695,0.7966075110719839,0.47619061419189257
59,59.0,50.20830202727246,0.01989499994860328,-116.54354589028928,0.2083020272724596,0.45776462479930774,0.6048901927024131
