,ID,H,LAT,LON,Error_H(km),Error_LAT(km),Error_LON(km),xEast,yNorth,zUp
0,0.0,50.793821357711344,0.002251128356063941,-147.8090878757313,0.7938213577113444,0.11420150594092417,0.06826175399066643,117.54024807684073,70.25742298247094,793.816114483921
1,1.0,50.40633158716726,0.00256390305851323,-147.2844004761557,0.4063315871672586,0.038798003828688914,0.07777645424726946,39.92363118607736,80.03296866953772,406.3293500210016
2,2.0,50.62418575040178,0.006443113365193168,-146.75260848028907,0.6241857504017787,0.0236679727074615,0.19543743109612174,24.357607551203046,201.13211568222954,624.174271976876
3,3.0,50.72119861926878,0.027624681192054516,-146.2364771022384,0.7211986192687831,0.38874845264865593,0.837763858193353,400.0974228835301,862.2213558196703,720.9459788011967
4,4.0,50.33903866784937,0.0074037825933489405,-145.70617609744468,0.33903866784937264,0.3715246442456436,0.22462878744403472,382.28911001394954,231.1372287576517,338.9828517220499
5,5.0,50.9261285710888,0.005395902539361766,-145.20482682017905,0.9261285710888032,1.2321838917120869,0.16377346030774562,1268.3011708634542,168.5740589611656,925.6708790562823
6,6.0,52.82486145066286,0.04420768470469285,-144.54157726244023,2.8248614506628584,2.81648547602949,1.3407070548432594,2902.1173085370474,1381.4706559416754,2821.976127654694
7,7.0,50.33715625810575,0.001151138668837699,-144.11850737794572,0.33715625810575034,0.41786722942533455,0.03511864469492356,429.97396401128685,36.136297462869564,337.10418573271045
8,8.0,50.44807890828435,0.0017611647351425013,-143.5831297918555,0.4480789082843515,0.2466741440617471,0.05364700222177367,253.83670593288957,55.20492087700918,448.060036257269
9,9.0,50.45743197881025,0.0034362415910362764,-143.05260611291524,0.45743197881024855,0.22269810948317142,0.1044712680608473,229.1656891458294,107.50553416913519,457.41405951107004
10,10.0,50.18953273219559,-0.0007843152043780132,-142.52479898641806,0.18953273219558753,0.2810667232312111,0.023479831281101416,289.1861000401816,24.157865788996926,189.50917751108088
11,11.0,50.837677248217126,0.7287993103956832,-141.36287596857346,0.8376772482171262,18.889052722519263,22.09994011151103,19439.805356671324,22745.988397838908,587.3333781528395
12,12.0,,,,,,,,,
13,13.0,18.33396895155777,-1.5319778967521545,-141.62241357287223,31.66603104844223,21.107495134647454,46.45433872506199,21322.083842779604,46938.95600950904,32423.113299722743
14,14.0,,,,,,,,,
15,15.0,,,,,,,,,
16,16.0,,,,,,,,,
17,17.0,,,,,,,,,
18,18.0,50.83213017845982,0.002083973533622626,-138.27975172279082,0.8321301784598205,0.06309448632161478,0.0637085566919025,64.94047863422867,65.57293073485855,832.1277970518915
19,19.0,,,,,,,,,
20,20.0,,,,,,,,,
21,21.0,50.51213458396389,0.006864286136105262,-136.6922860023316,0.512134583963892,0.11562300586955196,0.2087546209252339,118.9845594543713,214.82431692592252,512.1177188727241
22,22.0,51.00178020866605,0.008235071348711216,-136.12231205614358,1.001780208666048,1.1046476301395016,0.25035174463375065,1137.0747293283903,257.7013904039637,1001.4001629623772
23,23.0,49.64448902818771,0.010956660484769381,-135.59109014618082,0.3555109718122935,1.1498266920410445,0.33290976906742475,1182.6817461623932,342.42287233873833,355.9351328660185
24,24.0,50.05058156746408,0.008406057757043617,-135.07815540221918,0.0505815674640786,0.6404472876753788,0.25559727211222905,658.8971098033705,262.9610150569618,50.44078213955598
25,25.0,49.239505808011444,-0.017421512789041315,-134.57682209941123,0.7604941919885562,0.22069635886832903,0.527550876810722,226.95108452611305,542.5015565158691,760.5909701521477
26,26.0,50.45928472857082,0.001892926775170569,-134.02885330205132,0.4592847285708217,0.3322741147403348,0.058157965691356124,341.924345094469,59.84765766609862,459.25103074838046
27,27.0,50.02866413141654,0.027869041206415045,-133.50151808298142,0.028664131416540783,0.25959568670617933,0.845871109598213,267.0707464522173,870.2286817677926,28.432339315263714
28,28.0,,,,,,,,,
29,29.0,,,,,,,,,
30,30.0,,,,,,,,,
31,31.0,,,,,,,,,
32,32.0,,,,,,,,,
33,33.0,,,,,,,,,
34,34.0,51.01653311576618,0.014536743516119582,-129.80555437979345,1.0165331157661797,0.10923622483762979,0.4417731148788498,112.44380344099471,454.7459956130282,1016.4717662931016
35,35.0,,,,,,,,,
36,36.0,51.827630111716644,0.003073581553779681,-128.7727365950041,1.827630111716644,0.9172690694972984,0.09423228442688421,944.6316822759653,97.04411781260825,1827.378118492228
37,37.0,51.44153197048542,-0.015703134010900673,-128.22715687886182,1.4415319704854213,0.43671321949263703,0.4751103181050758,449.6435518724435,489.1766850569278,1441.4085738631281
38,38.0,50.434985689661524,-0.009753810641643103,-127.68330244636911,0.4349856896615236,0.008504073525937184,0.29467657744207276,8.750938154744489,303.2298627164893,434.95995309593684
39,39.0,50.97712169057701,0.0023561136105565675,-127.16211351158002,0.9771216905770075,0.2675584336128824,0.0725672226177084,275.40887480929615,74.69732457614269,977.0989242369286
40,40.0,51.925928507150005,0.003950877594757174,-126.62458369997626,1.9259285071500045,0.031102659809968677,0.12095613310486032,32.03222948610153,124.57209538882732,1925.9238841690665
41,41.0,50.34505048335324,0.004416746207232047,-126.08702227729675,0.3450504833532406,0.20628134436871462,0.13511315364297233,212.2588065149476,139.0293124269099,345.03247667888377
42,42.0,50.06253463111002,0.007866732173685276,-125.558603237367,0.06253463111001878,0.16646799606600007,0.23975861041255575,171.2647075641069,246.6681423662931,62.509406443948706
43,43.0,49.997444404998554,0.0018758091776997312,-125.03478338032387,0.00255559500144642,0.012838309923285905,0.05809375304119062,13.20776006466457,59.76650405894977,2.556642995337278
44,44.0,49.75803713625503,-0.011018430224218298,-124.50260997037937,0.24196286374497333,0.06119341935265073,0.33287246344562127,62.94595900093263,342.40471615004054,241.99677341272834
45,45.0,49.71914536716314,-0.007176015195004789,-123.98110119544921,0.2808546328368635,0.18816231605679137,0.2163272426893373,193.54695186300447,222.51684857650795,280.8789665890315
46,46.0,49.88879136548709,0.0026437832911909466,-123.44897223033821,0.11120863451291285,0.11550862639214664,0.08147227125253273,118.82541319610812,83.81276792428876,111.21454958500469
47,47.0,50.006072477443354,-0.004534514734115335,-122.92089087630485,0.006072477443353819,0.1655617424641843,0.13616745186738574,170.3269612502572,140.08556567775187,6.058872381158874
48,48.0,50.1430726513629,-0.007733923376645283,-122.38955315862482,0.1430726513628997,0.11690132592098121,0.2331539179344496,120.27521196745218,239.88186880621453,143.0525092002767
49,49.0,50.110662173534884,5.3056326090192285e-05,-121.85757351070932,0.11066217353488383,0.048745110549285924,0.0029733963373375725,50.15103305306439,3.060255790732056,110.66146738934296
50,50.0,49.96957869513359,-0.007867332027246361,-121.33758927057212,0.03042130486640815,0.344329848719139,0.23716899184581489,354.2331569052933,243.98911393476044,30.473060354523586
51,51.0,50.04272788812316,0.007735900683448436,-120.79557269314174,0.042727888123160085,0.028149374164474276,0.23600362474055944,28.96016673440651,242.80243880426664,42.71116278735263
52,52.0,50.02135398146233,0.0021401257376034463,-120.26677887935601,0.021353981462333138,0.00029957517438209064,0.06635130351344985,0.30820022156547644,68.26279203134959,21.352677980035565
53,53.0,49.93112833449775,0.015094091562148942,-119.73926891784605,0.06887166550225032,0.06770955031392463,0.4591892719440236,69.65545224541846,472.3871017536054,68.93544784438231
54,54.0,50.36627526904563,-0.00022622965194526364,-119.20026118842507,0.3662752690456301,0.2135616433579705,0.005374196841486275,219.75267797979933,5.528794341560072,366.26175446539946
55,55.0,50.73389677555485,0.0012542667345560904,-118.67723896919024,0.7338967755548467,0.010098609946269339,0.03954973723850548,10.393499913351377,40.70585289554501,733.8962820533119
56,56.0,49.942679118376034,0.01067034254560894,-118.15198539757932,0.05732088162396565,0.125732666795973,0.3251070270278427,129.34693071947123,334.4536818310295,57.35685375913347
57,57.0,50.4804087251954,0.019027234739342598,-117.62261099472911,0.480408725195403,0.13657621047920035,0.5785463208256919,140.54444416850936,595.3573278485023,480.304075693624
58,58.0,50.821469971749124,0.007997926772681036,-117.1052951039943,0.8214699717491243,0.5131045659823995,0.24413107376717388,528.1136059366885,251.27355616532637,821.3743343385784
59,59.0,48.83063506387559,0.01805490312233472,-116.57186247505018,1.1693649361244098,0.40088909772063236,0.5490922918251062,412.1562942938612,564.5261351313853,1169.5016936953534
60,60.0,,,,,,,,,
61,61.0,,,,,,,,,
62,62.0,,,,,,,,,
63,63.0,,,,,,,,,
64,64.0,,,,,,,,,
65,65.0,,,,,,,,,
66,66.0,49.94646276038472,0.876817412567591,-112.96101902703097,0.053537239615280896,3.350852334940223,26.589800413607712,3446.7762541415605,27353.13280799582,266.176281517678
67,67.0,,,,,,,,,
68,68.0,,,,,,,,,
69,69.0,,,,,,,,,
70,70.0,,,,,,,,,
71,71.0,50.328091751500786,-0.00037725673937073653,-110.19554341641468,0.32809175150078573,0.1913277140881323,0.009589963931937754,196.86999453562834,9.866270176221683,328.08088430829
72,72.0,49.17602133603571,-0.016224706317955414,-109.62595002760304,0.8239786639642901,1.4000585754164647,0.49010740748197684,1439.686144988194,503.9780700857551,824.6298235058806
73,73.0,49.736323075148874,-0.016007528210545272,-109.1174396242061,0.2636769248511257,0.7565183417112923,0.4835218396265255,778.1750385951168,497.3620347435964,263.9155543671905
74,74.0,49.265640575888156,-0.010552288253306638,-108.61352277652077,0.7343594241118439,0.02628356817861753,0.318070363404932,27.028863461932076,327.08801159708526,734.3895691304149
75,75.0,49.57467179149976,-0.013690152053687158,-108.07662000910032,0.42532820850023967,0.19115812512168742,0.41322090700712394,196.61259206800767,425.0101373760381,425.3895667968163
76,76.0,50.09705554670666,-0.005361722508744042,-107.5559495491435,0.09705554670666316,0.08364845234081818,0.16064469608254991,86.06041300093794,165.27524076901142,97.04583401371185
77,77.0,,,,,,,,,
78,78.0,,,,,,,,,
79,79.0,,,,,,,,,
80,80.0,,,,,,,,,
81,81.0,,,,,,,,,
82,82.0,,,,,,,,,
